zona_u_r;eval_gob_1;iden_pol_2;confianza_8_a;interes_pol_1_b;democracia_21;democracia_19;constitucion_4_a;constitucion_4_b;estallido_5;sexo;edad;bienestar_21;gse
URBANA;1. - APRUEBA;6;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;No;;3.- NO LAS APOYÓ NI LAS RECHAZÓ;1. - HOMBRE;25;2.- Les alcanza justo, sin grandes dificultades;2. - C2
URBANA;2. - DESAPRUEBA;6;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;45;3.- No les alcanza, tienen algunas dificultades;2. - C2
URBANA;1. - APRUEBA;10.- Derecha;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;3.- NO LAS APOYÓ NI LAS RECHAZÓ;2. - MUJER;31;2.- Les alcanza justo, sin grandes dificultades;2. - C2
URBANA;2. - DESAPRUEBA;6;1.- CASI SIEMPRE SE PUEDE CONFIAR EN LAS PERSONAS;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;2.- RECHAZO;5.- LAS RECHAZÓ;1. - HOMBRE;33;3.- No les alcanza, tienen algunas dificultades;1. - ABC1
URBANA;1. - APRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;;10.- Que haya orden público y seguridad ciudadana;Si;2.- RECHAZO;3.- NO LAS APOYÓ NI LAS RECHAZÓ;1. - HOMBRE;56;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;1. - APRUEBA;5;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;3.- A LA GENTE COMO UNO, LE DA LO MISMO UN RÉGIMEN DEMOCRÁTICO QUE UNO AUTORITARIO;10.- Que haya orden público y seguridad ciudadana;No;;1.- LAS APOYÓ;2. - MUJER;37;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;10.- Que haya orden público y seguridad ciudadana;Si;2.- RECHAZO;5.- LAS RECHAZÓ;2. - MUJER;56;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;9;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;50;1.- Les alcanza bien, pueden ahorrar;2. - C2
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;6;Si;1.- APRUEBO;2.- INICIALMENTE LAS RECHAZÓ, PERO DESPUÉS LAS APOYÓ;2. - MUJER;42;1.- Les alcanza bien, pueden ahorrar;2. - C2
URBANA;2. - DESAPRUEBA;5;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;5;No;;5.- LAS RECHAZÓ;1. - HOMBRE;44;2.- Les alcanza justo, sin grandes dificultades;2. - C2
URBANA;1. - APRUEBA;6;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;No;;5.- LAS RECHAZÓ;2. - MUJER;55;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;1.- Izquierda;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;1.- MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;8;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;46;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;3.- A LA GENTE COMO UNO, LE DA LO MISMO UN RÉGIMEN DEMOCRÁTICO QUE UNO AUTORITARIO;10.- Que haya orden público y seguridad ciudadana;No;;1.- LAS APOYÓ;1. - HOMBRE;32;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;10.- Derecha;3.- NORMALMENTE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;10.- Que haya orden público y seguridad ciudadana;Si;2.- RECHAZO;5.- LAS RECHAZÓ;1. - HOMBRE;66;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;4;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;6;Si;;1.- LAS APOYÓ;1. - HOMBRE;77;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;;1.- CASI SIEMPRE SE PUEDE CONFIAR EN LAS PERSONAS;1.- MUY INTERESADO;;1.- Que haya libertades públicas y privadas;Si;1.- APRUEBO;9 No constesta;2. - MUJER;34;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;5;Si;1.- APRUEBO;5.- LAS RECHAZÓ;1. - HOMBRE;58;4.- No les alcanza, tienen grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;;7;Si;;3.- NO LAS APOYÓ NI LAS RECHAZÓ;1. - HOMBRE;53;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;4;;3.- ALGO INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;5;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;29;2.- Les alcanza justo, sin grandes dificultades;2. - C2
URBANA;2. - DESAPRUEBA;3;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;3;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;48;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;4;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;5;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;52;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;3;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;6;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;44;2.- Les alcanza justo, sin grandes dificultades;2. - C2
URBANA;2. - DESAPRUEBA;5;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;4;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;53;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;4;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;6;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;30;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;8;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;Si;2.- RECHAZO;5.- LAS RECHAZÓ;1. - HOMBRE;55;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;;5;No;;5.- LAS RECHAZÓ;2. - MUJER;61;2.- Les alcanza justo, sin grandes dificultades;4. - D
URBANA;1. - APRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;6;Si;;3.- NO LAS APOYÓ NI LAS RECHAZÓ;2. - MUJER;62;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;1. - APRUEBA;6;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;9;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;47;2.- Les alcanza justo, sin grandes dificultades;4. - D
URBANA;1. - APRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;1. - HOMBRE;35;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;6;No;;1.- LAS APOYÓ;2. - MUJER;30;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;2. - DESAPRUEBA;3;3.- NORMALMENTE HAY QUE SER CUIDADOSO;1.- MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;3;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;38;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;3;3.- NORMALMENTE HAY QUE SER CUIDADOSO;1.- MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;4;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;28;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;1. - APRUEBA;6;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;5.- LAS RECHAZÓ;2. - MUJER;72;3.- No les alcanza, tienen algunas dificultades;2. - C2
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;5.- LAS RECHAZÓ;2. - MUJER;76;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;3.- A LA GENTE COMO UNO, LE DA LO MISMO UN RÉGIMEN DEMOCRÁTICO QUE UNO AUTORITARIO;10.- Que haya orden público y seguridad ciudadana;No;;1.- LAS APOYÓ;1. - HOMBRE;60;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;9;No;;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;2. - MUJER;62;3.- No les alcanza, tienen algunas dificultades;5. - E
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;6;No;;1.- LAS APOYÓ;1. - HOMBRE;42;3.- No les alcanza, tienen algunas dificultades;5. - E
URBANA;;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;;10.- Que haya orden público y seguridad ciudadana;Si;;5.- LAS RECHAZÓ;2. - MUJER;72;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;2;Si;;1.- LAS APOYÓ;1. - HOMBRE;38;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;4;No;;5.- LAS RECHAZÓ;1. - HOMBRE;24;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;1.- Izquierda;1.- CASI SIEMPRE SE PUEDE CONFIAR EN LAS PERSONAS;1.- MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;8;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;68;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;5;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;4.- NO MUY INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;6;Si;1.- APRUEBO;3.- NO LAS APOYÓ NI LAS RECHAZÓ;1. - HOMBRE;68;1.- Les alcanza bien, pueden ahorrar;2. - C2
URBANA;2. - DESAPRUEBA;2;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;2.- BASTANTE INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;1. - HOMBRE;43;1.- Les alcanza bien, pueden ahorrar;2. - C2
URBANA;2. - DESAPRUEBA;5;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;42;1.- Les alcanza bien, pueden ahorrar;2. - C2
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;3;3.- NORMALMENTE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;6;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;28;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;10.- Que haya orden público y seguridad ciudadana;No;;5.- LAS RECHAZÓ;2. - MUJER;52;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;3;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;48;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;3.- A LA GENTE COMO UNO, LE DA LO MISMO UN RÉGIMEN DEMOCRÁTICO QUE UNO AUTORITARIO;7;Si;1.- APRUEBO;5.- LAS RECHAZÓ;2. - MUJER;66;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;5.- NADA INTERESADO;3.- A LA GENTE COMO UNO, LE DA LO MISMO UN RÉGIMEN DEMOCRÁTICO QUE UNO AUTORITARIO;6;No;;5.- LAS RECHAZÓ;2. - MUJER;50;4.- No les alcanza, tienen grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;No;;1.- LAS APOYÓ;2. - MUJER;56;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;6;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;61;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;Si;1.- APRUEBO;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;1. - HOMBRE;63;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;5;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;7;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;66;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;No;;5.- LAS RECHAZÓ;1. - HOMBRE;57;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;2. - DESAPRUEBA;6;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;2.- BASTANTE INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;No;;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;1. - HOMBRE;28;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;2. - DESAPRUEBA;5;2.- NORMALMENTE SE PUEDE CONFIAR EN LA GENTE;3.- ALGO INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;7;Si;1.- APRUEBO;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;2. - MUJER;46;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;21;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;5;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;1.- MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;4;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;30;2.- Les alcanza justo, sin grandes dificultades;4. - D
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;9;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;27;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;2. - DESAPRUEBA;5;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;4;No;;1.- LAS APOYÓ;1. - HOMBRE;37;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;5;3.- NORMALMENTE HAY QUE SER CUIDADOSO;1.- MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;31;1.- Les alcanza bien, pueden ahorrar;3. - C3
URBANA;2. - DESAPRUEBA;6;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;8;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;30;3.- No les alcanza, tienen algunas dificultades;3. - C3
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;8;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;60;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;5;3.- NORMALMENTE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;7;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;47;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;6;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;9;Si;1.- APRUEBO;1.- LAS APOYÓ;1. - HOMBRE;70;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;No;;5.- LAS RECHAZÓ;2. - MUJER;70;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;4;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;2.- BASTANTE INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;6;Si;1.- APRUEBO;1.- LAS APOYÓ;2. - MUJER;61;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;3. - (no leer) NO APRUEBA NI DESAPRUEBA;8;3.- NORMALMENTE HAY QUE SER CUIDADOSO;5.- NADA INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;5.- LAS RECHAZÓ;2. - MUJER;52;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;1.- LA DEMOCRACIA ES PREFERIBLE A CUALQUIER OTRA FORMA DE GOBIERNO;10.- Que haya orden público y seguridad ciudadana;No;;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;1. - HOMBRE;34;2.- Les alcanza justo, sin grandes dificultades;3. - C3
URBANA;1. - APRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;4.- NO MUY INTERESADO;;2;No;;5.- LAS RECHAZÓ;1. - HOMBRE;52;3.- No les alcanza, tienen algunas dificultades;4. - D
URBANA;2. - DESAPRUEBA;;3.- NORMALMENTE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;3.- A LA GENTE COMO UNO, LE DA LO MISMO UN RÉGIMEN DEMOCRÁTICO QUE UNO AUTORITARIO;10.- Que haya orden público y seguridad ciudadana;Si;1.- APRUEBO;4.- INICIALMENTE LAS APOYÓ, PERO DESPUÉS LAS RECHAZÓ;1. - HOMBRE;47;1.- Les alcanza bien, pueden ahorrar;4. - D
URBANA;2. - DESAPRUEBA;;4.- CASI SIEMPRE HAY QUE SER CUIDADOSO;3.- ALGO INTERESADO;2.- EN ALGUNAS CIRCUNSTANCIAS, UN GOBIERNO AUTORITARIO PUEDE SER PREFERIBLE A UNO DEMOCRÁTICO;10.- Que haya orden público y seguridad ciudadana;No;;1.- LAS APOYÓ;2. - MUJER;64;2.- Les alcanza justo, sin grandes dificultades;4. - D
